level_name,Influence,high
experience,-15.898965621703365,0
experience,-20.3632623269931,1
understand,19.875247050197586,1
understand,17.156368848721048,0
experience,-11.806350997671423,1
experience,-10.395230495449104,0
experience,-8.595013863484336,1
experience,-8.595013863484336,1
experience,-5.3729667217063515,0
experience,-5.3729667217063515,0
experience,1.9375422071648218,0
experience,1.2150772973133384,1
experience,16.617847863495495,1
experience,17.740181128831956,0
experience,-11.864612138123153,0
experience,-9.203468098508672,1
experience,-2.134627303513026,1
experience,-5.658539365321779,0
experience,12.110666005187998,1
experience,18.099002490779313,0
understand,-1.9463712082123719,1
experience,-1.9463712082123719,1
understand,-5.91340763693956,0
experience,-5.91340763693956,0
experience,11.206022771848323,0
experience,9.60601446475522,1
experience,9.582081664318576,1
experience,11.157312426500532,0
excellent,-7.266333108142831,1
excellent,-8.676937208387647,0
experience,-6.320653500458828,1
experience,-11.22130686583268,0
experience,-11.165216165129156,0
experience,-7.628731817146939,1
experience,-12.786966005035861,1
experience,-14.964764428211087,0
experience,0.5682298082430925,0
experience,-6.214015125307537,1
experience,-13.321342490800914,0
experience,-12.622289634567318,1
experience,10.422689650993021,0
experience,6.4486978980608844,1
experience,16.46538600042684,1
experience,3.375308710584557,0
experience,22.094444228462716,0
experience,18.946763178712487,1
experience,-13.141492082317384,1
experience,-18.56201767442197,0
experience,-4.8712177119976445,0
experience,-2.1108758121705984,1
experience,15.73848219611056,0
experience,12.185451235260537,1
experience,45.363322811301444,0
experience,34.88590330109189,1
experience,0.32683450216048904,1
experience,3.9500656610745866,0
experience,-6.688784630035515,0
experience,-3.3860799273019992,1
experience,16.31519677277298,0
experience,15.048235949691357,1
experience,21.207840264940625,1
experience,14.999179961249865,0
understand,1.7225069172896568,0
understand,2.264742441822709,1
experience,15.373432023614741,0
experience,14.975387864151756,1
experience,-13.881097953028899,0
experience,-12.64884664557815,1
proficient,14.179102092453277,0
proficient,15.487528799811257,1
experience,-12.049152427783804,0
experience,-12.049152427783804,0
experience,-10.55178749152904,1
experience,-10.55178749152904,1
experience,6.9401886821474745,1
experience,9.409434906481206,0
experience,81.42801026375999,0
experience,74.61299697899992,1
experience,3.0868048620051436,0
experience,1.3249792361605284,1
experience,-11.211026711280446,0
experience,-16.02444981912582,1
experience,13.988741943758631,1
experience,10.999927657113284,0
experience,-21.00665308296771,0
experience,-16.464706470220246,1
experience,-7.628731817146939,1
experience,-11.165216165129156,0
experience,-24.31918687557947,0
experience,-22.138163848370375,1
experience,10.325277184097859,1
experience,9.333213108828664,0
experience,-9.901793545531113,0
experience,-5.533075422932033,1
experience,-12.786966005035861,1
experience,-14.964764428211087,0
strong,-15.002896264215671,0
strong,-14.982161091975888,1
experience,-9.053984384057456,0
experience,-8.306837372102315,1
experience,-12.927241983394245,0
experience,-11.154182185772976,1
experience,1.483242990244138,1
experience,5.7350438610665355,0
experience,-15.195695492043948,1
experience,-16.485107162901702,0
experience,-2.950629408065153,0
experience,-1.7266055008535952,1
know,11.414582222153413,1
know,10.603105316525795,0
experience,-4.5926728641481285,1
experience,6.9437366965514835,0
experience,-7.220194714956573,1
experience,-10.34044836839021,0
experience,-27.103384962881428,1
experience,-28.701830320415034,0
experience,-2.2769549424733526,1
experience,-7.593846505609115,0
experience,-8.848922936059333,1
experience,-5.195733507277334,0
experience,-1.8120551827541909,0
experience,-2.5960112353756837,1
experience,-23.85541267303799,0
experience,-18.062077760607387,1
experience,-5.15285116719123,1
experience,-4.09325497737989,0
experience,-0.8091748100970353,0
experience,0.36649348087447464,1
experience,-4.566115853137298,1
experience,-3.8083418548813475,0
experience,-7.7881025109636575,1
experience,-17.485747257479247,0
experience,-21.465674104043764,1
experience,-26.225072046040864,0
experience,-11.139055160825661,0
experience,-8.804005993613062,1
experience,7.486585387290812,0
experience,-1.6467149883912513,1
experience,-14.29118923037297,0
experience,-18.23113417708887,1
experience,-4.76478290747957,1
experience,-0.17767810637572268,0
experience,22.94896375558604,0
experience,3.5179890713860518,1
experience,-4.297842615276304,0
experience,-0.4743894703521323,1
experience,13.339025575924058,1
experience,16.010623639837497,0
experience,13.314260536421108,0
experience,13.314260536421108,0
experience,11.49414828676294,1
experience,11.49414828676294,1
experience,27.585444909526014,1
experience,25.221254780839097,0
experience,-9.606126969012852,1
experience,-13.29734848445292,0
experience,-8.245087311645571,1
experience,-10.603565888263745,0
experience,10.603105316525795,0
experience,11.414582222153413,1
experience,-11.864612138123153,0
experience,-9.203468098508672,1
experience,-10.656421924060044,1
experience,-10.656421924060044,1
experience,-9.73270489346627,0
experience,-9.73270489346627,0
experience,-0.36190149126635873,1
experience,-4.4407074515027345,0
experience,0.23509836408714957,0
experience,2.165814474467598,1
experience,-8.757504982238363,1
experience,-10.982884747780652,0
understand,-13.980533314850085,1
experience,-13.980533314850085,1
understand,-12.670452725666138,0
experience,-12.670452725666138,0
experience,-1.4724578636809316,1
experience,-0.26336350862625757,0
experience,25.562980936693002,0
experience,28.780519947597405,1
experience,17.50197885115221,0
experience,12.17789350880687,1
experience,12.857363653260823,1
experience,17.944119714200625,0
experience,-21.327740824972217,1
experience,-24.67124029463681,0
experience,-13.989856419326397,1
experience,-11.69056137479788,0
experience,0.6151186190775704,0
experience,-2.4694765727800494,1
experience,-6.735474537675978,0
experience,-2.9200105867414172,1
experience,1.8145519608819827,1
experience,9.731490583309,0
experience,-3.558247226136868,1
experience,-1.9636508223375704,0
strong,13.241399155887956,0
strong,4.49423357532146,1
experience,-0.9268797140142504,1
experience,-0.9268797140142504,1
experience,-8.653623660334874,0
experience,-8.653623660334874,0
experience,-10.220898394583067,1
experience,-8.73503787820933,0
experience,-0.5339765383362449,0
experience,0.5242801057627533,1
experience,-9.126887638947201,0
experience,-7.057131041168163,1
experience,-9.21857154278477,0
experience,-4.553720036643194,1
experience,-3.849870748067441,0
experience,-9.484363598370294,1
experience,8.61382213054467,0
experience,8.22259744812801,1
experience,13.988741943758631,1
experience,10.999927657113284,0
experience,-7.628731817146939,1
experience,-11.165216165129156,0
experience,-7.930468320259598,1
experience,-11.184195717270907,0
experience,-13.919627595421446,0
experience,-3.755377924470249,1
experience,-9.053984384057456,0
experience,-8.306837372102315,1
experience,-9.573509058154839,0
experience,-9.960653046294365,1
experience,-3.7150700500506395,1
experience,-1.1309373664284195,0
experience,4.328034072590237,0
experience,2.6981952305920487,1
experience,-8.643118028955266,1
experience,-10.183053130413821,0
experience,-8.383261876764669,0
experience,-7.961405377283359,1
experience,-10.962633899024699,1
experience,-13.731910088951638,0
experience,12.954936573701282,1
experience,20.284822969595062,0
experience,19.307695326264284,0
experience,3.7196429544909426,1
experience,-10.039866035299372,1
experience,-16.124490437913895,0
experience,-11.459535328186066,1
experience,-10.779343968799937,0
experience,-6.1361582770234735,0
experience,-6.057526291830473,1
experience,14.787580270294697,1
experience,15.685992690077066,0
experience,-20.400731282700622,1
experience,-25.707060083076662,0
experience,-1.1539454980612374,1
experience,-1.1539454980612374,1
experience,-4.571805593516576,0
experience,-4.571805593516576,0
experience,-6.1361582770234735,0
experience,-6.057526291830473,1
experience,-7.628731817146939,1
experience,-11.165216165129156,0
experience,-5.642881935940169,1
experience,-5.642881935940169,1
experience,-6.997252078137417,0
experience,-6.997252078137417,0
experience,-11.864612138123153,0
experience,-9.203468098508672,1
experience,-17.301018523755786,1
experience,-20.53955510336887,0
experience,-4.600068366675403,1
experience,-3.7197775906126496,0
experience,-11.677056894785276,0
experience,-5.0800985074906935,1
experience,-1.5668531036806321,1
experience,-3.2351551927648825,0
experience,8.30625498111026,0
experience,10.972493394949012,1
experience,-0.6703927236418883,0
experience,0.4454774478657164,1
experience,-4.369719933764693,1
experience,-4.369719933764693,1
experience,-2.791820910552567,0
experience,-2.791820910552567,0
understand,-7.628731817146939,1
understand,-11.165216165129156,0
experience,-5.658539365321779,0
experience,-2.134627303513026,1
experience,-5.167552065266523,0
experience,-3.601837749420189,1
experience,7.12182833529138,0
experience,7.325002920747137,1
experience,-19.880922880872532,1
experience,-16.650589386001926,0
experience,-10.275739624291747,1
experience,-8.60160524081346,0
experience,-22.17004309887548,0
experience,-15.521126230995597,1
experience,11.36214572358909,1
experience,12.109849353901382,0
experience,16.468687734458353,1
experience,16.468687734458353,1
experience,19.337719239966724,0
experience,19.337719239966724,0
experience,-0.8199051139830216,0
experience,3.47120178249416,1
experience,17.315753118637268,0
experience,16.147722924774776,1
experience,-10.01780645056961,0
experience,-9.599752522963534,1
experience,8.206079235386454,1
experience,9.074303961796272,0
experience,-5.4586311867785735,0
experience,-4.017684470882676,1
experience,-2.8674250614448504,0
experience,-4.0806846098311205,1
experience,0.4454774478657164,1
experience,-0.6703927236418883,0
experience,-9.518774155935894,1
experience,-10.519377494262672,0
experience,-18.084000956332314,0
experience,-15.295071960842677,1
experience,-10.804227805226263,0
experience,-10.560413987380201,1
experience,-37.670866237018764,1
experience,-39.42837074859923,0
experience,8.60328929048022,1
experience,5.883655952740141,0
experience,-11.165216165129156,0
experience,-7.628731817146939,1
experience,0.48619794360837965,0
experience,1.0068294887292772,1
experience,-11.139055160825661,0
experience,-8.804005993613062,1
experience,-8.704505471223566,1
experience,-10.962628027761735,0
experience,15.203970919039822,1
experience,17.8053585649238,0
experience,-4.2315659773229815,0
experience,-8.638413535089528,1
experience,-4.852667372011332,0
experience,-4.53339433292308,1
experience,10.09209460376701,1
experience,13.209710736509539,0
experience,14.015566147118829,1
experience,14.015566147118829,1
experience,13.60592589892593,0
experience,13.60592589892593,0
experience,-2.927072098831973,1
experience,-4.054678226336139,0
experience,-5.670714334511439,0
experience,-3.0051018074326086,1
experience,27.636335509497535,1
experience,24.545905157138858,0
experience,6.9437366965514835,0
experience,-4.5926728641481285,1
experience,-11.43938851515255,0
experience,-11.43938851515255,0
experience,-9.534051832769652,1
experience,-9.534051832769652,1
experience,-12.22089038513876,1
experience,-9.966395209219314,0
experience,-8.478002608636015,0
experience,-1.6450354936237699,1
experience,-5.5196585499599715,1
experience,-6.679027904941115,0
experience,15.449826050798055,1
experience,18.78939547709826,0
experience,-1.5377673079346676,1
experience,-4.098656769384945,0
experience,-8.805943138146011,1
experience,-8.703537893435731,0
experience,-20.21289028979989,1
experience,-25.872589414828084,0
experience,7.935747375908964,1
experience,7.967009880886589,0
experience,20.31243910779139,0
experience,15.829754486437775,1
excellent,-12.64884664557815,1
excellent,-13.881097953028899,0
experience,-12.40322053583368,1
experience,-10.366180160538264,0
experience,18.715679966841,1
experience,21.184472584574454,0
experience,10.420970215508785,1
experience,15.067236259359905,0
experience,-1.454584268808079,0
experience,7.350767897293764,1
experience,-1.201753843431086,1
experience,11.46821905587605,0
experience,1.0427477745520441,1
experience,1.6947651560234478,0
understand,10.772223186510498,1
understand,16.321896669833503,0
experience,-26.225072046040864,0
experience,-21.465674104043764,1
proficient,-4.435449251710299,1
proficient,0.5902033768837578,0
experience,-11.139055160825661,0
experience,-11.139055160825661,0
experience,-8.804005993613062,1
experience,-8.804005993613062,1
experience,-12.786966005035861,1
experience,-14.964764428211087,0
experience,-7.961405377283359,1
experience,-8.383261876764669,0
experience,-5.972749976408187,1
experience,-9.212311326468814,0
experience,-11.79585444453961,0
experience,-9.770812882065293,1
experience,34.146763427559,0
experience,30.8722638824108,1
experience,-9.901793545531113,0
experience,-5.533075422932033,1
experience,-0.3744022761834165,1
experience,6.091080578298125,0
experience,-4.054678226336139,0
experience,-4.054678226336139,0
experience,-2.927072098831973,1
experience,-2.927072098831973,1
experience,-4.918494849039934,1
experience,-4.490705433316833,0
experience,-4.279250400933366,0
experience,-3.39379987768208,1
experience,-13.329328303926157,1
experience,-17.336192992781495,0
experience,-0.270779357546469,1
experience,14.454090992430913,0
experience,3.206595473360352,1
experience,3.5340334593838785,0
experience,14.449696459345507,1
experience,12.858698942073342,0
experience,0.23509836408714957,0
experience,2.165814474467598,1
experience,-14.960456603772954,0
experience,-5.7048896461623695,1
experience,4.814938622874232,0
experience,1.475914285804203,1
experience,-13.919627595421446,0
experience,-3.755377924470249,1
strong,-17.456461379312373,0
strong,-10.188730344235408,1
experience,-4.686829539550175,1
experience,0.6483668582403901,0
experience,-17.336192992781495,0
experience,-13.329328303926157,1
experience,1.8438858638095024,1
experience,-2.2473495884938854,0
experience,-1.4724578636809316,1
experience,-0.26336350862625757,0
experience,2.540227296609543,1
experience,9.570745396802337,0
experience,24.163607916953044,1
experience,18.09785094597205,0
experience,-6.589196941384412,0
experience,-14.923197466019744,1
experience,-20.343599832854476,1
experience,-22.325423133439138,0
experience,-3.5225598394827973,0
experience,-9.46967756173872,1
experience,-14.370122392617201,0
experience,-12.509677601890768,1
experience,4.286615577275232,1
experience,13.267947497990274,0
experience,-9.907750172761487,0
experience,-8.754184163039014,1
experience,4.130498904570512,1
experience,17.9895219853748,0
experience,5.647453175589412,0
experience,0.47815125516039725,1
experience,19.5323721867531,0
experience,21.76187314394815,1
experience,15.611131809014944,0
experience,14.00138586743429,1
experience,27.657205140500317,1
experience,25.339633587027087,0
experience,-10.432209372600997,1
experience,-9.893868823539197,0
experience,8.60328929048022,1
experience,5.883655952740141,0
experience,-12.57760171413479,1
experience,-10.591045455631921,0
experience,-6.578093329079115,1
experience,-2.136539572266416,0
experience,-1.7266055008535952,1
experience,-2.950629408065153,0
experience,2.778858692350794,1
experience,10.00996552347595,0
experience,-4.566115853137298,1
experience,-3.8083418548813475,0
experience,-8.543200981906207,0
experience,-0.8755215274313111,1
experience,4.369050004907593,0
experience,4.889287006452436,1
proficient,-5.358771314809363,0
proficient,-5.428087914796498,1
experience,19.306041289177458,0
experience,12.267231179336303,1
experience,-15.539705641860879,1
experience,-6.220545574218517,0
experience,-26.695907087504644,1
experience,-21.286122539104568,0
experience,-6.644194807797065,1
experience,-8.647195946592435,0
experience,22.658217592837325,1
experience,22.457808958104252,0
experience,-7.279118841191268,0
experience,-6.785062431419742,1
experience,7.495787277159871,0
experience,11.175454612049052,1
experience,2.104656054213039,1
experience,0.12133620571737058,0
experience,5.0022521147335075,1
experience,3.9842037303157607,0
experience,-16.650589386001926,0
experience,-19.880922880872532,1
experience,17.315753118637268,0
experience,16.147722924774776,1
experience,-2.9477924204035943,0
experience,1.091166845291891,1
experience,-0.8922019640992818,1
experience,-11.165237102307445,0
experience,14.58770130779634,1
experience,19.412716212687897,0
experience,-15.494307542131791,0
experience,-11.819433880206754,1
experience,-1.651448110008702,1
experience,4.971035755795161,0
experience,7.830702612269991,1
experience,5.039605014773896,0
experience,-12.64884664557815,1
experience,-13.881097953028899,0
experience,-9.509260199781455,1
experience,-10.502711500324613,0
experience,-5.6556594557905076,1
experience,-8.952617035249656,0
experience,14.496499247106165,0
experience,8.72096843521093,1
experience,-4.369887445855214,0
experience,-6.56074491153773,1
understand,4.369050004907593,0
understand,4.889287006452436,1
experience,13.639683767055333,1
experience,16.566212603580954,0
experience,4.526277745457463,0
experience,6.359331599779727,1
understand,-2.8748646222813923,1
understand,-3.9675900331385683,0
understand,-8.383261876764669,0
understand,-7.961405377283359,1
experience,-0.5041050766358968,1
experience,5.360990701895618,0
experience,9.309545467958745,1
experience,15.280983912768754,0
experience,1.8438858638095024,1
experience,-2.2473495884938854,0
experience,-8.704563815173127,0
experience,-9.076637615811944,1
experience,-10.962628027761735,0
experience,-8.704505471223566,1
experience,-3.012498769983385,0
experience,-7.491805280677499,1
experience,-4.054678226336139,0
experience,-2.927072098831973,1
experience,-12.946006929458276,0
experience,-13.450786311883721,1
experience,11.781313264250915,1
experience,9.64157587103902,0
understand,-39.42837074859923,0
understand,-37.670866237018764,1
experience,-9.212476297716087,1
experience,-12.128923077160604,0
experience,-2.010487829477836,1
experience,-5.220680155238588,0
experience,59.28992774448856,0
experience,58.02717503046813,1
experience,9.022867162250003,1
experience,13.277159856448485,0
experience,29.417944676477802,0
experience,22.31771911389786,1
experience,7.830702612269991,1
experience,5.039605014773896,0
experience,-14.335651032333786,1
experience,-15.69670724489438,0
experience,1.98177620125346,1
experience,-1.0555007129626426,0
experience,-15.545249883110356,1
experience,-16.565312258728515,0
experience,9.76233153172197,1
experience,13.19463596812338,0
skill,7.976580092443397,1
skill,14.570805292942968,0
experience,-13.024060730213305,0
experience,-17.075174190448784,1
experience,-2.0797479034687205,1
experience,0.058713105379837316,0
experience,1.446889901962578,0
experience,0.9803774461414116,1
experience,-10.491258863786811,0
experience,-7.291573242574623,1
experience,-2.475307091546719,1
experience,-4.554469609872481,0
experience,11.375524426225514,1
experience,12.138679848439926,0
experience,14.11545791544848,1
experience,17.74546776635626,0
experience,-9.212311326468814,0
experience,-9.212311326468814,0
experience,-5.972749976408187,1
experience,-5.972749976408187,1
experience,16.036742673946193,1
experience,16.036742673946193,1
experience,20.116666021965223,0
experience,20.116666021965223,0
experience,9.85089625295501,1
experience,13.760389931938356,0
experience,14.896613834006445,1
experience,10.94186886164823,0
experience,12.857363653260823,1
experience,17.944119714200625,0
experience,-0.9639319636058463,0
experience,-0.7292337161499352,1
experience,-4.566115853137298,1
experience,-3.8083418548813475,0
experience,-14.335651032333786,1
experience,-15.69670724489438,0
experience,2.3717243499946417,1
experience,5.887141992929434,0
experience,-4.1165170123987345,1
experience,-3.775512359284816,0
experience,-15.521126230995597,1
experience,-15.521126230995597,1
experience,-22.17004309887548,0
experience,-22.17004309887548,0
experience,-18.23113417708887,1
experience,-14.29118923037297,0
experience,-9.203468098508672,1
experience,-11.864612138123153,0
experience,-14.370122392617201,0
experience,-12.509677601890768,1
experience,-12.565107312978652,0
experience,-7.128862644390743,1
experience,-1.7288957209910638,1
experience,0.3075200638756881,0
experience,17.90973039881969,0
experience,10.429797105621974,1
experience,2.540227296609543,1
experience,9.570745396802337,0
experience,35.79794258953457,0
experience,35.451587675048835,1
experience,1.7792539430131038,1
experience,1.7792539430131038,1
experience,-0.30130167573143574,0
experience,-0.30130167573143574,0
experience,15.611131809014944,0
experience,15.611131809014944,0
experience,14.00138586743429,1
experience,14.00138586743429,1
experience,12.286268634229081,1
experience,14.49498130167839,0
experience,-4.273304242292197,0
experience,-4.490958462292404,1
experience,-12.193598020972917,0
experience,-2.8732042126817126,1
experience,-6.1350800123403,0
experience,-10.348654507918686,1
experience,18.252759678969444,1
experience,18.53621264833476,0
experience,44.066997415982726,0
experience,44.066997415982726,0
experience,41.655650888716856,1
experience,41.655650888716856,1
experience,-9.710563827399088,0
experience,-3.840593198752229,1
experience,-10.491258863786811,0
experience,-7.291573242574623,1
experience,-1.2082583659424606,0
experience,-8.752409242432469,1
experience,-11.995151020254724,1
experience,-17.85672788573255,0
experience,17.25113051777074,0
experience,11.113809520015284,1
experience,-9.73270489346627,0
experience,-10.656421924060044,1
experience,11.36214572358909,1
experience,12.109849353901382,0
experience,1.671566762451393,0
experience,-3.202995912478479,1
experience,2.862892208524781,0
experience,-0.9446193774957923,1
experience,1.6902884332560042,1
experience,7.196343752911338,0
understand,-4.53339433292308,1
experience,-4.53339433292308,1
understand,-4.852667372011332,0
experience,-4.852667372011332,0
experience,-8.038967499272598,1
experience,-12.077626990291002,0
experience,13.601093557738842,1
experience,16.181439609113223,0
experience,43.09771662603132,1
experience,42.133407124317166,0
experience,9.94250505845411,1
experience,8.735341513479833,0
understand,-8.106700759838493,1
understand,-8.719334994473737,0
experience,21.99123440796327,0
experience,3.4665545441318724,1
experience,11.46821905587605,0
experience,-1.201753843431086,1
experience,0.9435049019280273,1
experience,-4.059891583736364,0
experience,-2.999261746082038,1
experience,-7.63202545026489,0
experience,-3.0284947742153734,0
experience,-4.29095544620327,1
experience,22.984726643770358,1
experience,20.04441181960319,0
experience,-8.676445184697258,0
experience,-0.9374147266466459,1
experience,-12.950258700838024,1
experience,-14.347264228192758,0
experience,-17.554078306363152,1
experience,-23.67901171144696,0
experience,-9.203468098508672,1
experience,-11.864612138123153,0
experience,-2.927072098831973,1
experience,-4.054678226336139,0
experience,-5.068217990527524,1
experience,-5.068217990527524,1
experience,-5.71788579725313,0
experience,-5.71788579725313,0
experience,-14.014600339395077,1
experience,-12.714823840808343,0
experience,-6.868383745614015,0
experience,-5.6556594557905076,1
understand,-9.16228193888724,0
experience,-9.16228193888724,0
understand,-2.7255613544856616,1
experience,-2.7255613544856616,1
understand,-2.9710954998672046,0
understand,-7.238411507633424,1
experience,-25.876552205570334,1
experience,-29.480222267188203,0
experience,0.37274984291331137,0
experience,-1.1271308372849398,1
experience,-10.34044836839021,0
experience,-7.220194714956573,1
experience,34.42908072433637,1
experience,31.946119426496878,0
experience,-6.924882721294667,0
experience,-6.209186577851023,1
experience,35.79145634345051,1
experience,35.24492889872373,0
proficient,14.179102092453277,0
proficient,15.487528799811257,1
experience,-4.5926728641481285,1
experience,6.9437366965514835,0
experience,4.997322383168523,0
experience,3.628053234159645,1
experience,13.567627715979969,1
experience,13.396145840807616,0
experience,-1.332237867329522,0
experience,-6.232012438554547,1
experience,-6.752946612979094,0
experience,-5.663503459761376,1
experience,18.09785094597205,0
experience,24.163607916953044,1
experience,-3.5901031767241465,0
experience,-9.48739814005245,1
experience,15.389229124652747,0
experience,15.389229124652747,0
experience,12.808553336580841,1
experience,12.808553336580841,1
experience,17.25841665582406,0
experience,13.475169620513228,1
experience,22.159283593303947,1
experience,22.77741498506929,0
experience,9.224632902091635,0
experience,13.466896200266554,1
experience,-3.443001440302218,1
experience,-2.593085213994939,0
experience,7.195519599724487,1
experience,6.86832098026402,0
experience,11.144666370798806,0
experience,5.663944425370304,1
experience,15.509820275816022,1
experience,15.976066827030033,0
experience,-1.4724578636809316,1
experience,-0.26336350862625757,0
experience,1.4480022278787086,1
experience,4.767819503078319,0
experience,11.781313264250915,1
experience,9.64157587103902,0
experience,9.831842478968579,0
experience,1.1389847332456293,1
experience,-13.980533314850085,1
experience,-12.670452725666138,0
experience,-12.471256411185616,0
experience,-7.90184056854113,1
experience,-0.0653179834630202,1
experience,-3.2844622476946306,0
experience,-4.856184817968101,0
experience,-3.387186867035108,1
experience,-12.707896154789433,1
experience,-14.707577364095014,0
experience,3.5179890713860518,1
experience,22.94896375558604,0
experience,16.31519677277298,0
experience,15.048235949691357,1
experience,1.3443220537383116,1
experience,3.388813190597162,0
experience,11.338952916964672,0
experience,11.181743174843195,1
experience,-8.647195946592435,0
experience,-6.644194807797065,1
experience,-7.937111544069076,0
experience,-7.3091793098814755,1
experience,6.9127823811689915,1
experience,6.644753790225844,0
experience,-1.454584268808079,0
experience,7.350767897293764,1
experience,-11.236360697040537,0
experience,-13.471846794564613,1
experience,-13.853722592383178,0
experience,-6.625873046697239,1
experience,-13.519321149497731,1
experience,-20.437303158777286,0
know,8.61382213054467,0
know,8.22259744812801,1
strong,-3.364353582049484,0
strong,-2.7854265177128634,1
excellent,22.555245695124505,0
strong,22.555245695124505,0
excellent,23.992175086888224,1
strong,23.992175086888224,1
strong,4.1577423479719045,1
strong,1.5262768914360736,0
strong,-3.253630805560359,1
strong,1.1646427593573927,0
strong,-0.8440914388740617,0
strong,3.261908239999256,1
excellent,1.1602202919067661,0
excellent,-4.358401401648459,1
strong,-5.617000386078819,1
strong,-12.777801313049341,0
strong,-4.075509391931698,1
strong,-0.6074554112847297,0
excellent,0.8736157955054891,1
excellent,6.692974483416969,0
strong,-6.9711181946754746,1
strong,-6.1999840439738385,0
excellent,5.159490158356972,1
excellent,8.488706567526073,0
strong,5.1552667097268134,1
strong,8.03350786883794,0
excellent,-18.097731501287008,1
excellent,-22.31768213098404,0
excellent,-3.1383442091291402,1
excellent,-0.8440790683357458,0
strong,-15.307415305568862,1
strong,-21.63114818037821,0
strong,1.0009177645102119,1
strong,4.930754187626074,0
strong,-1.8373074708160408,1
strong,-1.0206190207497357,0
strong,-0.6821054247975966,0
strong,-9.201183766224174,1
strong,1.5872141632173875,0
strong,2.236547512272802,1
strong,24.55521536695382,0
strong,24.809367226250135,1
excellent,-6.559913524370009,1
excellent,-9.430618165104388,0
excellent,-6.88696541608741,1
excellent,-3.052597460490969,0
strong,-5.847658273766765,1
strong,-3.1786161343919983,0
strong,3.3633389440838046,0
strong,2.2918362943403325,1
excellent,-5.4072621202822635,1
excellent,-2.605612799249646,0
excellent,-17.243064641013795,0
excellent,-9.544310735815964,1
excellent,-6.051484840745447,1
strong,-6.051484840745447,1
excellent,-4.033185292314457,0
strong,-4.033185292314457,0
strong,-20.30409946066889,1
strong,-21.911204797482874,0
excellent,-12.94903142710979,1
excellent,-14.537504204291363,0
strong,103.43700547252261,1
strong,118.1798161988747,0
strong,-8.460437176332436,1
strong,-5.846706210532671,0
strong,1.7554583183103434,1
strong,-2.175965447468642,0
strong,15.267614310748655,1
strong,10.856242044560126,0
excellent,-3.8225335804735305,0
excellent,-3.787095279594177,1
excellent,22.068145797696715,1
excellent,19.86843899450046,0
strong,-4.984584838963746,0
strong,-3.7399033228416867,1
strong,-8.711715430861721,1
strong,-9.720484619099533,0
excellent,1.0501875676475647,1
excellent,8.115685354920643,0
strong,3.356337324077785,1
strong,3.7693894940128425,0
strong,-4.41768636448402,0
strong,0.6650067940485505,1
strong,-8.004319837486884,0
strong,-9.302196461402657,1
excellent,-3.0550901239631556,0
excellent,-7.472545439394429,1
strong,-26.6615076207523,1
strong,-25.02308793597743,0
excellent,1.8282602877190302,0
excellent,2.1749687278336483,1
strong,-4.580911647126074,1
strong,-4.5749282771134325,0
strong,-3.2854171770075102,0
strong,-5.354965888714725,1
excellent,3.715942583186349,0
excellent,-1.29887423368793,1
excellent,-1.3591264314327112,0
excellent,0.48303713836308493,1
excellent,1.1977146609748024,1
strong,1.1977146609748024,1
excellent,4.598926867637831,0
strong,4.598926867637831,0
excellent,9.756018736610518,0
excellent,2.942337724531785,1
excellent,-7.411469177586383,1
excellent,-9.541427262136715,0
strong,-5.198766045259262,1
strong,-10.059820855850166,0
strong,-1.0206190207497357,0
strong,-1.8373074708160408,1
excellent,-8.756005178261395,1
excellent,-9.783469214973394,0
excellent,-0.8440790683357458,0
excellent,-3.1383442091291402,1
strong,-0.2374526100302532,0
strong,-1.1765749057077168,1
strong,12.594896464844796,0
strong,14.487303944718533,1
strong,-1.0206190207497357,0
strong,-1.8373074708160408,1
excellent,4.189165156211749,0
excellent,-2.1922804233304394,1
strong,3.586620975553001,0
strong,-2.411967507959034,1
strong,-3.787095279594177,1
strong,-3.8225335804735305,0
strong,-1.8373074708160408,1
strong,-1.0206190207497357,0
strong,-10.15117109609972,0
strong,-8.381642757035856,1
strong,-4.635129501864521,0
strong,-9.423422988260267,1
excellent,-11.718968952541486,1
excellent,-13.786550675366161,0
strong,25.749850623387992,0
strong,19.37137221355052,1
strong,0.6306319875507116,1
strong,4.34794101559326,0
excellent,-23.65189958292444,1
excellent,-17.226271635239698,0
strong,-2.5861848688126687,0
strong,-1.2799477633560152,1
excellent,6.476910661059532,0
excellent,-0.8287501964631128,1
strong,-15.05117958058867,1
strong,-18.505255407232347,0
excellent,-4.682199400185272,0
excellent,-13.476680189794576,1
strong,-8.72747058153015,0
strong,-9.212634506627849,1
strong,-4.178013369736277,0
strong,-4.4779566172834295,1
strong,-14.899050735077513,1
strong,-10.044481388329107,0
excellent,-27.482996610926445,1
excellent,-34.486067302424395,0
strong,-8.72747058153015,0
strong,-9.212634506627849,1
strong,-31.657308674538708,0
strong,-25.191177218965933,1
excellent,-3.099226492404894,1
strong,-3.099226492404894,1
excellent,-2.871764931278742,0
strong,-2.871764931278742,0
excellent,65.65773801416657,1
excellent,-4.153494962779192,0
strong,-0.8604712317628826,1
strong,4.241937872699597,0
experience,2.892596663992286,0
experience,103.96649493608092,1
excellent,-3.787095279594177,1
excellent,-3.8225335804735305,0
excellent,1.0009177645102119,1
excellent,4.930754187626074,0
strong,0.6272542040482776,0
strong,2.1235081518774512,1
strong,-4.095656510847889,0
strong,-8.707842054176862,1
strong,-3.255640896084877,1
